repo_id,name,full_name,html_url,description,created_at,stars,language,topics,config_file,readme_preview,file_url
580652318,metriport,metriport/metriport,https://github.com/metriport/metriport,Metriport is an open-source universal API for healthcare data.,,0,Unknown,,.cursorrules,"Metriport helps healthcare organizations access comprehensive patient medical data, through an open-source universal API. Learn more » Docs · NPM · Developer Dashboard · Website Join us on our Slack Community 💬 Overview Check out our platform demo: Security and Privacy Metriport is SOC 2 and HIPAA compliant. Click here to learn more about our security practices. Medical API Our Medical API brings you data from the largest clinical data networks in the country - one open-source API, 300+ million patients. Metriport ensures clinical accuracy and completeness of medical information, with HL7 FHIR, C-CDA, and PDF formats supported. Through standardizing, de-duplicating, consolidating, and hydrating data with medical code crosswalking, Metriport delivers rich and comprehensive patient data at the point-of-care. Medical Dashboard Our Medical Dashboard enables providers to streamline their patient record retrieval process. Get up and running within minutes, accessing the largest health information networks in the country through a user-friendly interface. Tools like our FHIR explorer and PDF converter help you make sense of the data you need to make relevant care decisions and improve patient outcomes. Converter API A key piece to achieving true interoperability is compatibility between different data formats. Using advanced processing techniques, Metriport's FHIR Converter takes common healthcare data formats such as C-CDA, and converts them into FHIR R4 to streamline data exchange. Get started converting using our Quickstart Guide. Getting Started Check out the links below to get started with Metriport in minutes! Slack Community 💬 Quickstart Guide 🚀 Developer Dashboard 💻 npm package Repo Rundown API Server Backend for the Metriport API. - Dir: [ [code] ](/packages/api) - URL: https://api.metriport.com/ - Sandbox URL: https://api.sandbox.metriport.com/ FHIR Converter Engine to convert various healthcara data formats to FHIR, and back. - Dir: [ [code] ](/packages/fhir-converter) Infrastructure as Code We use AWS CDK as IaC. - Dir: [ [code] ](/packages/infra) Docs Our beautiful developer documentation, powered by mintlify ❤️. - Dir: [ [code] ](/docs) - URL: https://docs.metriport.com/ Packages npm Our npm packages are available in [ [code] ](/packages): - Metriport API: contains the Metriport data models, and a convenient API client wrapper. - CommonWell JWT Maker: CLI to create a JWT for use in CommonWell queries. - CommonWell SDK: SDK to simplify CommonWell API integration. --- Contributing Got ideas for how you can make Metriport better? We welcome community contributions! Contribution guidelines By making a contribution to this project, you are deemed to have accepted the Developer Certificate of Origin (DCO), agree to GitHub's Community Guidelines, and agree to the Acceptable Use Policies. Requesting a feature, or reporting a bug Click here to open a new issue - follow the chosen template and you're good to go. Local Development Monorepo This monor",https://github.com/metriport/metriport/blob/c6751a33ac5dc7aae18a041dca42e14a5a482111/.cursorrules
333446211,series-sample,simtlix/series-sample,https://github.com/simtlix/series-sample,TV series microservice created with simfinity.js,,0,Unknown,,.cursorrules,"series-sample TV series microservice created with simfinity.js Data Structure The application manages TV series with the following structure: - Series (name, categories, director) - Seasons (number, year) - Episodes (number, name, date) - Stars (actors) - Directors (name, country) Circular Dependencies and Type Resolution This project demonstrates how to handle circular dependencies between GraphQL types using [code] . When types reference each other (e.g., [code] references [code] , and [code] references [code] ), direct type imports can cause circular dependency issues. Using [code] for Type References Instead of directly importing and referencing types, use [code] within field definitions: [code] [code] Benefits of [code] 1. Prevents Circular Dependencies: Types can reference each other without import cycles 2. Dynamic Resolution: Types are resolved at runtime when the schema is built 3. Clean Architecture: No need for complex import ordering or workarounds 4. Type Safety: GraphQL still validates the relationships correctly Implementation Pattern [code] Type Loading Strategy The project uses a centralized loading approach in [code] : [code] This ensures all types are loaded before [code] is called, allowing proper type resolution. Troubleshooting Circular Dependencies If you encounter circular dependency errors, check these common issues: 1. Direct Type Imports: Ensure you're using [code] instead of direct imports 2. Import Order: Make sure [code] loads all types before they're referenced 3. Type Names: Verify the type name passed to [code] matches the GraphQL type name exactly 4. Schema Building: Ensure the schema is built after all types are loaded Common Error Patterns [code] Best Practices 1. Always use [code] for cross-referencing types 2. Keep type names consistent between GraphQL definitions and [code] calls 3. Load all types centrally through [code] 4. Test type resolution by running the application and checking for schema errors GraphQL Mutations Examples Adding a Series with Seasons and Episodes [code] Adding a Star [code] Adding a Series with Stars To add a series with stars, you need to first create the stars and then use their returned IDs: Step 1: Create the stars [code] [code] Step 2: Add the series using the star IDs [code] Note: Replace [code] with the actual IDs returned from the star creation mutations. The IDs are MongoDB ObjectIds (24-character hex strings). Adding a Season to an Existing Series To add a season to an existing series, you need to first get the series ID and then create the season: Step 1: Get the series ID [code] Step 2: Add the season using the series ID [code] Note: Replace [code] with the actual series ID from the query above. The season will be created with the initial state ""SCHEDULED"". GraphQL Query Examples Note: These examples use the correct simfinity.js filter syntax. The format depends on the field type: - Scalar fields (string, number, etc.): Use [code] - ObjectType fields: Use [code] - Deep nes",https://github.com/simtlix/series-sample/blob/244becb61c10c8c6d9d84a9d01db4442242a8501/.cursorrules.md
929597097,Advanced-Customer-Detection,erent8/Advanced-Customer-Detection,https://github.com/erent8/Advanced-Customer-Detection,It contains projects I developed using the Python opencv library.,,0,Unknown,,.cursorrules,"🏪 OpenCV Müşteri Tespit Sistemi [](https://python.org) [](https://opencv.org) [](https://ultralytics.com) [](LICENSE) [](https://github.com/erent8/OpenCV-Customer-Detection) > Mağazalar için geliştirilmiş yapay zekâ destekli müşteri analiz sistemi Real-time kamera görüntüleri kullanarak müşteri trafiğini analiz eden, demografik bilgiler toplayan ve iş kararlarına destek olacak detaylı raporlar sunan akıllı sistem. ✨ Özellikler 🎯 Mevcut Özellikler - 🎥 Real-time Kamera: 1280x720@30fps canlı görüntü akışı - 🤖 İnsan Tespiti: YOLOv8 ile %95+ doğrulukta kişi tanıma - ⚡ Thread-Safe UI: Donma olmayan, kararlı arayüz - 📊 Ziyaretçi Sayımı: Gerçek zamanlı müşteri trafiği takibi - 💾 Veri Depolama: SQLite + CSV backup sistemi - 📸 Screenshot: Anlık görüntü kaydetme - 🔧 FPS Monitoring: Performans takip sistemi - 🌙 Modern UI: Dark mode uyumlu Türkçe arayüz 🚀 Geliştirme Aşamasında - 👤 Çalışan Filtreleme: Yüz tanıma ile çalışan/müşteri ayrımı - 🧠 Demografik Analiz: Yaş ve cinsiyet tahmini - 📈 Analytics Dashboard: Web tabanlı görselleştirme paneli - 🔄 Geri Gelen Müşteri: Tekrar eden ziyaretçi tespiti - 📱 Mobile Dashboard: Mobil uyumlu kontrol paneli 🚀 Hızlı Başlangıç Otomatik Kurulum (Windows) [code] Manuel Kurulum [code] 📸 Ekran Görüntüleri Ekran görselleri yakın zamanda yüklenecektir. Ana Arayüz - Real-time Detection: Canlı kamera görüntüsü üzerinde insan tespiti - Status Panel: FPS, tespit sayısı ve sistem durumu - Control Buttons: Başlat/Durdur, Screenshot, Ayarlar Analytics Dashboard - Günlük Trafik: Saatlik ziyaretçi dağılımı - Demografik İstatistikler: Yaş ve cinsiyet analizi - Trend Analizi: Haftalık/aylık karşılaştırmalar 🛠️ Sistem Mimarisi [code] ⚙️ Konfigürasyon Sistem ayarları [code] dosyasında özelleştirilebilir: [code] 📊 Performans Sistem Gereksinimleri | Bileşen | Minimum | Önerilen | |---------|---------|----------| | CPU | Intel i3 / AMD Ryzen 3 | Intel i5 / AMD Ryzen 5 | | RAM | 4GB | 8GB+ | | GPU | - | NVIDIA GTX 1050+ | | Python | 3.8+ | 3.9-3.10 | | Kamera | USB 2.0 | USB 3.0+ | Performans Metrikleri - FPS: 15-30 (donanıma göre) - Tespit Doğruluğu: %95+ - Bellek Kullanımı: ~200-500MB - CPU Kullanımı: %10-30 🔧 Geliştirme Kod Standartları - PEP 8 uyumlu Python kodu - Türkçe yorumlar ve dokümantasyon - Thread-safe UI güncellemeleri - Comprehensive error handling Test Etme [code] Katkıda Bulunma 1. Bu projeyi fork edin 2. Feature branch oluşturun: [code] 3. Değişikliklerinizi commit edin: [code] 4. Branch'i push edin: [code] 5. Pull Request oluşturun 🐛 Sorun Giderme Sık Karşılaşılan Problemler 🎥 Kamera Erişim Sorunu [code] ⚡ Performans Sorunları [code] 🤖 Model Yükleme Hatası [code] Log Analizi [code] 📈 Roadmap - [ ] v1.1: Web Dashboard ve API - [ ] v1.2: Demografik Analiz (Yaş/Cinsiyet) - [ ] v1.3: Çalışan Yüz Tanıma Sistemi - [ ] v1.4: Mobile App ve Cloud Sync - [ ] v2.0: Multi-Camera Support 🤝 Topluluk - GitHub Issues: Sorun bildirin - Discussions: Tartışmalara katılın - Wiki: Dokümantasyon 📞 İletişim Eren Terzi (@erenterzi@protonmail.com) [](htt",https://github.com/erent8/Advanced-Customer-Detection/blob/de01d402880508a33a1c6bfc03a63ef14f0c171b/.cursorrules.md
915813084,mcp,8bit-wraith/mcp,https://github.com/8bit-wraith/mcp,Essential MCP to ATC (Awesome Tool Collection) Python Bridge,,0,Unknown,,.cursorrules,"🚀 Essential MCP (Model Context Protocol) [code] Welcome to the Essential MCP workspace! This is where Hue and Aye collaborate to create amazing MCP implementations. We're building a suite of tools that make AI-human interaction more powerful, contextual, and fun! > ""It's like Elvis in the building, but for AI!"" - Aye 🕺 🎸 Why MCP? (The Elvis Connection) Just as Elvis revolutionized music by bridging different styles and bringing people together, MCP revolutionizes AI-human interaction by: - Breaking down communication barriers (like Elvis broke down musical barriers) - Creating seamless integration (smoother than Elvis's dance moves) - Building lasting connections (as timeless as ""Love Me Tender"") > Trisha's Note: ""If Elvis were an AI, he'd definitely use MCP! And he'd probably help me balance these books with a song!"" 🎵 🌟 Core Features 📦 Packages MCP Server Enhanced SSH A powerful SSH server enabling secure remote command execution with: - Persistent TMUX sessions (as persistent as Elvis's legacy!) - Multi-window support (like having multiple Elvis concerts at once) - Session sharing capabilities - Smart session recovery MCP Awesome Tool Collection (ATC) A Python-powered API that serves as our central hub for all tools: - Plugin-based architecture - Real-time WebSocket communication - Tool discovery and management - Context-aware execution 🧠 Unified Context System Our crown jewel! A sophisticated context management system that: Context Types - [code] : Test execution and validation contexts - [code] : Tool execution and state contexts - [code] : User and AI behavioral contexts - [code] : Emotional and sentiment contexts - [code] : Interaction and dialogue contexts - [code] : System state and performance contexts Smart Model Management - Automatic HuggingFace model discovery - Context-specific model selection - Performance-based model evaluation - Dynamic model updating - Multi-dimensional embedding support Qdrant Integration - Semantic search across all contexts - Multi-vector storage for different context types - Relationship tracking between contexts - Fast similarity search 🧪 Test or Forget (ToF) System An innovative testing approach that: - Maintains context awareness in tests - Automatically validates context preservation - Detects and recovers from context loss - Uses semantic similarity for test relationships - Provides real-time test insights 🛠️ Technical Stack Backend - Python 3.11+ (as smooth as Elvis's voice!) - FastAPI for API - WebSockets for real-time communication - Qdrant for vector storage - HuggingFace for ML models - sentence-transformers for embeddings Authentication - Modern authentication methods (coming soon) - Voice pattern recognition - Location-based trust factors - Behavioral patterns - Text pattern analysis Development Tools - Poetry for dependency management - pytest for testing - Black for formatting - mypy for type checking 🚀 Getting Started Installation Options 1. NPM Installation (Recommended for SSH Server Only) ",https://github.com/8bit-wraith/mcp/blob/9786ee4b10f2c054282d9ce0eea3e52260179d6e/.cursorrules.md
975883084,webgallery-kim,jongchoon580325/webgallery-kim,https://github.com/jongchoon580325/webgallery-kim,,,0,Unknown,,.cursorrules,"Smart Photo Gallery 프로젝트 소개 Smart Photo Gallery는 소중한 순간을 아름답게 보관하고 관리할 수 있는 현대적인 웹 갤러리 애플리케이션입니다. React와 Next.js를 기반으로 구축되었으며, 사용자 친화적인 인터페이스와 다양한 기능을 제공합니다. 주요 기능 - 직관적인 갤러리 뷰: 깔끔하고 현대적인 그리드 레이아웃 - 스마트 필터링: 날짜, 위치, 카테고리별 사진 필터링 - 고급 이미지 관리: 손쉬운 사진 업로드 및 관리 기능 - 반응형 디자인: 모든 디바이스에서 최적화된 사용자 경험 - 다크/라이트 모드: 사용자 환경에 맞는 테마 지원 기술 스택 - Frontend: React.js, Next.js - 스타일링: Material-UI, Tailwind CSS - 상태 관리: React Context API - 데이터 저장: IndexedDB - 애니메이션: Framer Motion - 이미지 최적화: Next.js Image Optimization 시작하기 필수 조건 - Node.js 18.0.0 이상 - npm 또는 yarn 설치 방법 [code] 환경 설정 [code] 파일을 프로젝트 루트에 생성하고 다음 환경 변수를 설정하세요: [code] 프로젝트 구조 [code] 주요 페이지 1. 홈 페이지 - 히어로 섹션 - 주요 기능 소개 - 갤러리 바로가기 2. 갤러리 페이지 - 사진 그리드 뷰 - 필터링 옵션 - 확장 보기 모드 3. 관리 페이지 - 사진 업로드 - 카테고리 관리 - 메타데이터 편집 기여 방법 1. 프로젝트를 포크합니다 2. 새로운 브랜치를 생성합니다 ( [code] ) 3. 변경사항을 커밋합니다 ( [code] ) 4. 브랜치에 푸시합니다 ( [code] ) 5. Pull Request를 생성합니다 라이선스 이 프로젝트는 MIT 라이선스로 배포됩니다. 연락처 - 개발자: Najongchoon - 이메일: najongchoon@gmail.com 감사의 말 이 프로젝트는 Kim,Yeon-seon을 위해 제작되었습니다. ""In the beginning God created the heaven and the earth (Gen 1:1)""",https://github.com/jongchoon580325/webgallery-kim/blob/cec0d7b3a2cd15e208fb816839c95a9fc486bd46/.cursorrules.txt
1147652883,LeadGen-Factory,LawrenceTon/LeadGen-Factory,https://github.com/LawrenceTon/LeadGen-Factory,Application For Universal Intelligence Harvester spec for Lead Generation,,0,Unknown,,.cursorrules,"🏭 LeadGen Factory LeadGen Factory is a modular, desktop-based automation suite designed for high-performance lead generation, data harvesting, list cleaning, and quality assurance. Unlike linear scripts, this application functions as a ""Digital Office"" with specialized modules for each stage of the data lifecycle. 🚀 Architecture The application is built on a modular Python architecture using CustomTkinter for the GUI and Playwright for the automation engine. 📂 The Modules The application is divided into four isolated workspaces: Module,Icon,Role,Function The Architect,🧠,Strategy Builder,""Visual editor to create scraping """"Recipes"""" (JSON). Users define target columns (e.g., """"CEO Name"""") and context rules without coding."" The Harvester,🚜,List Builder,""Executes recipes. Features a """"Human Mode"""" to bypass authentication walls (LinkedIn/Facebook) by allowing manual user login before automation."" The Janitor,🧹,Data Cleaner,""Drag-and-drop cleaning suite. Handles deduplication, name splitting, and toxic keyword filtering on any CSV file."" The Inspector,🕵️,Quality Control,Validates data integrity. Pings URLs for 200 OK status and verifies email syntax before finalizing the list. 🛠️ Technical Stack Interface: customtkinter (Python GUI) Automation: playwright (Browser Engine) Data Processing: pandas (CSV/Excel Logic) Configuration: JSON (Recipe Storage) LeadGen-Factory/ ├── modules/ # Independent logic for each worker (harvester.py, etc.) ├── recipes/ # JSON files defining search strategies ├── output/ # Raw and Cleaned CSV exports (GitIgnored) ├── assets/ # Icons and UI resources ├── main.py # GUI Entry point and Navigation Controller └── requirements.txt # Dependency list 🔮 Roadmap [ ] Phase 1: Core GUI Shell & Navigation (Current) [ ] Phase 2: Recipe Builder & JSON Logic [ ] Phase 3: Harvester Engine & Human Mode [ ] Phase 4: Cleaning & QC Utilities Property of Lawrence Anthony Juntilla",https://github.com/LawrenceTon/LeadGen-Factory/blob/fd5474d47456b8bc28c541eb22e804bee137d171/.cursorrules.txt
949136845,dressmeup.ai,lolinux2002/dressmeup.ai,https://github.com/lolinux2002/dressmeup.ai,AI Virtual Try-On Application,,0,Unknown,,.cursorrules,"DressMe Up - AI Virtual Try-On A modern web application that allows users to virtually try on clothing using AI technology. Features - Upload your photo and see how different outfits look on you - Try on upper body clothing (shirts, jackets, etc.) - Try on lower body clothing (pants, skirts, etc.) - Generate videos of your virtual try-on - Download and share your results Technology Stack - Next.js for the frontend - Tailwind CSS for styling - AI-powered image processing - Responsive design for mobile and desktop Getting Started Prerequisites - Node.js 14.x or higher - npm or yarn Installation 1. Clone the repository: [code] 2. Navigate to the project directory: [code] 3. Install dependencies: [code] 4. Run the development server: [code] 5. Open http://localhost:3000 in your browser to see the application. Usage 1. Upload a clear, front-facing photo of yourself 2. Upload clothing items you want to try on 3. Click ""Try On Outfit"" to see the result 4. Download or share your virtual try-on image 5. Optionally, generate a video of your virtual try-on License This project is licensed under the MIT License - see the LICENSE file for details. Acknowledgments - AI image processing powered by advanced machine learning models - Built with Next.js and Tailwind CSS",https://github.com/lolinux2002/dressmeup.ai/blob/7e02e84c5e14a7b4dded71251fa23df125d30b2c/.cursorrules.txt
964907690,danish-buddy,alisonc6/danish-buddy,https://github.com/alisonc6/danish-buddy,danish speaking app,,0,Unknown,,.cursorrules,My Danish Buddy A language learning app for practicing Danish with real-time speech and chat. Features - Real-time speech-to-text and text-to-speech - Interactive chat interface - Practice mode Setup 1. Clone the repo 2. Copy [code] to [code] and fill in your keys 3. Install dependencies: [code] 4. Run dev server: [code] Project Structure - [code] - Next.js app - [code] - UI components - [code] - Utilities and services - [code] - TypeScript types License MIT,https://github.com/alisonc6/danish-buddy/blob/a6965fc1c8c6e77bca249abba6255fc48c19c334/.cursorrules.txt
1126429099,mailhub,vyper-japan/mailhub,https://github.com/vyper-japan/mailhub,,,0,Unknown,,.cursorrules,"MailHub 社内メンバー（外注含む）が同じ受信箱を見て処理するための、超軽量Webアプリです。 できること（現状） - Googleログイン（ [code] ドメインのみ） - 共用受信箱（1つのGmail）を server-only で参照（トークンをクライアントに出しません） - 最新20件の一覧（左）→クリックで詳細（右） - 本文は [code] のみ抽出して安全に表示（HTMLは表示しない） - [code] （ [code] 検索 + [code] で事故を減らす） - Step 3: 3店舗チャンネル固定で絞り込み（All / StoreA / StoreB / StoreC） - Step 6: アーカイブ（完了）＋ Undo（取り消し） - Step 7: キーボードショートカット（↑↓移動 / E完了 / U取り消し / ?ヘルプ） - Step 8: Zero Inbox（0件で🎉達成感演出＋次の行動導線） - Step 9: Status実装（Todo/Waiting/DoneをGmailラベル連動 + W/Tショートカット） - Step 10: Auth統一 + 操作ログ - Step 11: Reply Actions（楽天RMS返信ルート：API優先＋フォールバック） - Step 13: 低優先（ミュート）機能（MailHub/Mutedラベルで安全に退避） - Step 14: Smart Triage（低優先候補の自動提示 + 一括ミュート） - Step 15: Collaboration（担当者アサイン + 引き継ぎ + 自分フィルタ） - Step 16: Bulk Actions（複数選択 + 一括処理：Done/Mute/Waiting/Assign） - Step 24: Settings（ラベル/自動ルール管理 + Preview→Applyの安全弁） - Step 51: Search v2（Gmail検索式でサーバ検索 + URL共有 + 操作継続） - Step 52: Work Queues（定型検索＝作業キュー保存＆共有） - Step 53: Auto Rules Runner（自動ラベリング定期実行・安全設計） - Step 55: Reply Launcher（返信導線の最短化：RMS/Gmail判定、問い合わせ番号抽出、テンプレ挿入） Settings（ラベル/自動ルール管理） ヘッダー右側の 歯車（Settings） から右Drawerを開き、以下を管理できます： - Labels: MailHub管理ラベル（ [code] ）の作成/表示名変更/登録解除 - Gmailの既存ラベルを勝手に変更/削除しません（MailHubプレフィックス以外は触りません） - Auto Rules: 送信元（fromEmail / fromDomain）に応じた自動付与ルール - 事故防止のため、まず Preview（dryRun） で対象件数とサンプルを確認してから Apply now を実行してください - 自動付与は addのみ（removeはしません） Auto Assign Rules（未割当の自動ルーティング） - 目的: 「未割当」を""人が見る前""に減らす（ただし事故防止優先） - 場所: Settings → Auto Assign タブ（独立タブ） - 編集: adminのみ（非adminは閲覧のみ、ConfigStore永続化） - 適用: Preview→Applyの2段階（まずstagingで） - Preview（dryRun）は READ ONLY でもOK - Apply now は admin必須 + READ ONLYでは403 - 設計方針（事故防止） - 適用対象は Unassignedのみ（既担当はスキップ） - takeover（強制引き継ぎ）を自動ルールでは絶対にしない - Applyは最大50件/同時実行3/1件6秒タイムアウト（安全側に倒す） Rule Inspector（ルール診断・説明） - Explain（説明）: メール詳細ペインの「説明」ボタンで、そのメールに適用されるラベルルールとAssigneeルールを確認できます - マッチしたルールのID、マッチ理由（fromEmail/fromDomain）、適用結果（ラベル名/担当者）を表示 - adminユーザーはルールの設定画面へのリンクも表示されます - READ ONLYでも利用可能（説明のみ、副作用なし） - Diagnostics（診断）: Settings → Diagnostics タブで、ルール全体の診断結果を確認できます - 衝突検知: 同じ条件で異なる結果を返すルールの組み合わせを検出 - 危険ルール検知: 広すぎるドメイン（gmail.com等）やPreview件数が多すぎるルールを警告 - 無効ルール検知: 有効だがサンプル中にマッチしないルールを検出 - ヒット統計: 各ルールのサンプル50件中のヒット数と上位5件のサンプルを表示 - 非管理者も閲覧可能（診断は副作用ゼロ） Rule Suggestions（ルール提案） - 提案エンジン: Activityログから自動的にルール候補を生成します - Auto Mute提案: 複数人が繰り返し「低優先へ（ミュート）」を実行している送信元 - Auto Assign提案: 特定の送信元に対して、特定担当への割り当てが繰り返されている場合 - 閾値: デフォルトで14日間、最小3アクション、最小2アクター（1人の好みをルール化しないため） - UI: Settings → Suggestions タブで提案を確認できます - 提案カードには理由、根拠件数、関与したactor数が表示されます - Previewボタンで既存のdryRun導線に接続して対象件数を確認できます - adminのみ採用して作成ボタンでルールを作成できます（危険提案は強警告＋confirm必須） - READ ONLYでも閲覧・Previewは可能（採用はadmin必須） - 運用推奨: 週次でSuggestionsを確認し、Previewで件数を確認してから採用する Reply Launcher（返信導線の最短化） メール詳細ペインに「Reply（返信）」ブロックが表示され、返信先種別を自動判定して最適な導線を提供します。 - 返信先判定 - Gmail返信: 通常のメールはGmailで返信 - 楽天RMS返信: 楽天メール（StoreA/B/Cチャンネル）はRMSで返信 - Unknown: 判定できない場合は手動判断 - RMS導線（楽天メールの場合） - 問い合わせ番号が自動抽出される（既存extract活用） - 「RMSを開く」ボタンで該当画面へ遷移（URLは [code] で設定可能） - 「問い合わせ番号をコピー」ボタン（トーストで成功表示） - ※自動ログイン/2FA突破は絶対にしない（安全上NG）。導線の最短化まで。 - テンプレを返信作業に接続 - Reply",https://github.com/vyper-japan/mailhub/blob/234d747309d34169627c0ca567e7929cfe235eee/.cursorrules.txt
995848641,QLDA,ngocminh1511/QLDA,https://github.com/ngocminh1511/QLDA,,,0,Unknown,,.cursorrules,"QLDA E-commerce Project A full-stack e-commerce platform built with TypeScript, Node.js, Express, SQL Server, React, and Tailwind CSS. Features - 🛍️ Product browsing with filtering and pagination - 🔐 Secure user authentication with JWT - 🛒 Real-time cart management - 💳 VNPay payment integration - 📧 Email notifications for orders - 📱 Responsive design for all devices - 👤 User profile management - 🛡️ Role-based access control - 📦 Order tracking and management Project Structure [code] Prerequisites - Node.js (v14 or higher) - SQL Server - Windows Authentication enabled for SQL Server - npm or yarn package manager Installation 1. Clone the repository: [code] 2. Install dependencies for both backend and frontend: [code] 3. Configure environment variables: Create [code] files in both [code] and [code] directories: Backend [code] : [code] Frontend [code] : [code] 4. Initialize the database: [code] Running the Application 1. Start the backend server: [code] 2. Start the frontend development server: [code] The application will be available at: - Frontend: http://localhost:3000 - Backend API: http://localhost:5000 API Documentation Authentication Endpoints - [code] - Register a new user - [code] - Login user - [code] - Get current user profile Product Endpoints - [code] - List all products - [code] - Get product details - [code] - Create product (Admin only) - [code] - Update product (Admin only) - [code] - Delete product (Admin only) Cart Endpoints - [code] - Get user's cart - [code] - Add item to cart - [code] - Update cart item quantity - [code] - Remove item from cart Order Endpoints - [code] - Create order - [code] - List user's orders - [code] - Get order details - [code] - Update order status (Admin only) Payment Endpoints - [code] - Create VNPay payment URL - [code] - Handle VNPay payment return - [code] - Handle VNPay IPN Testing Run the test suite: [code] For frontend tests: [code] Documentation - User Manual - Detailed guide for using the application - API Documentation - Detailed API documentation - Development Guide - Guide for developers Security Features - JWT authentication - Password hashing with bcrypt - CORS protection - Rate limiting - Helmet security headers - Input validation - SQL injection protection Contributing 1. Fork the repository 2. Create your feature branch ( [code] ) 3. Commit your changes ( [code] ) 4. Push to the branch ( [code] ) 5. Open a Pull Request License This project is licensed under the MIT License - see the LICENSE file for details.",https://github.com/ngocminh1511/QLDA/blob/9b490c17afec0635960f92e62ee7c67594b14c05/.cursorrules.txt
1143087271,Week1-Practice,mahaqj/Week1-Practice,https://github.com/mahaqj/Week1-Practice,,,0,Unknown,,.cursorrules,"Tutor Finder (Django + Streamlit) This repo implements the lab in [code] using the dataset structure in [code] . Run locally (recommended) 1) Create a virtualenv and install dependencies On Windows PowerShell from the repo root: [code] 2) Start Streamlit (UI) [code] Open: [code] 3) Start Django (landing page + JSON API) In a second terminal (repo root, venv activated): [code] Open: [code] API: [code] Run with Docker (optional) Streamlit only [code] Django + Streamlit together [code] - Django: [code] - Streamlit: [code]",https://github.com/mahaqj/Week1-Practice/blob/1779fe65f38a858a82e631958cf4d7b6e62d367f/.cursorrules.txt
974157595,nexent,ModelEngine-Group/nexent,https://github.com/ModelEngine-Group/nexent,"Nexent is a zero-code platform for auto-generating agents — no orchestration, no complex drag-and-drop required. Nexent also offers powerful capabilities for agent running control, data processing and",,0,Unknown,,CLAUDE.md,"[](https://nexent.tech) [](README.md) [](README_CN.md) [](https://modelengine-group.github.io/nexent) [](https://hub.docker.com/repositories/nexent) [](https://codecov.io/gh/ModelEngine-Group/nexent) Nexent is a zero-code platform for auto-generating agents — no orchestration, no complex drag-and-drop required, using pure language to develop any agent you want. Built on the MCP ecosystem with rich tool integration, Nexent also provides various built-in agents to meet your intelligent service needs in different scenarios such as work, travel, and daily life. Nexent offers powerful capabilities for agent running control, multi-agent collaboration, data processing and knowledge tracing, multimodal dialogue, and batch scaling. > One prompt. Endless reach. 🌐 Visit our official website https://github.com/user-attachments/assets/db6b7f5a-9ee8-4327-ae6f-c5af896126b4 ⚡ Have a try first 📋 Prerequisites | Resource | Minimum | |----------|---------| | CPU | 2 cores | | RAM | 6 GiB | | Software | Docker & Docker Compose installed | 🛠️ Quick start with Docker Compose [code] When the containers are running, open http://localhost:3000 in your browser and follow the setup wizard. 🤝 Join Our Community > *If you want to go fast, go alone; if you want to go far, go together.* We have released Nexent v1, and the platform is now relatively stable. However, there may still be some bugs, and we are continuously improving and adding new features. Stay tuned: we will announce v2.0 soon! * 🗺️ Check our Feature Map to explore current and upcoming features. * 🔍 Try the current build and leave ideas or bugs in the Issues tab. * 🐛 Check our Known Issues page for the latest issue status and solutions. > *Rome wasn't built in a day.* If our vision speaks to you, jump in via the Contribution Guide and shape Nexent with us. Early contributors won't go unnoticed: from special badges and swag to other tangible rewards, we're committed to thanking the pioneers who help bring Nexent to life. Most of all, we need visibility. Star ⭐ and watch the repo, share it with friends, and help more developers discover Nexent — your click brings new hands to the project and keeps the momentum growing. 💬 Community & contact - Browse the Documentation for more information. - Join our Discord community to chat with other developers and get help! - Conntact us by Wechat, find our QR Code in our website ✨ Key Features [code] Smart agent prompt generation Turn plain language into runnable prompts. Nexent automatically chooses the right tools and plans the best action path for every request. [code] Scalable data process engine Process 20+ data formats with fast OCR and table structure extraction, scaling smoothly from a single process to large-batch pipelines. [code] Personal-grade knowledge base Import files in real time, auto-summarise them, and let agents access both personal and global knowledge instantly, also knowing what it can get from each knowledge base. [code] Internet knowledge search Connect",https://github.com/ModelEngine-Group/nexent/blob/c6bb62660c2c425a146275b29646ffed0a04c24a/CLAUDE.md
